12wDate,Team,Pitcher,Open,Close,OpenOU,CloseOU
723,CWS,GFLOYD-R,-140,-134,9,9
723,KAN,BCHEN-L,180,180,8,7.5
723,LAA,CWILSON-L,-210,-210,8,7.5
723,NYY,HKURODA-R,-160,-180,7.5,7.5
723,SEA,KMILLWOOD-R,140,160,7.5,7.5
724,CUB,PMAHOLM-L,150,149,7.5,7.5
724,PIT,JMCDONALD-R,-170,-169,7.5,7.5
724,MIL,ZGREINKE-R,130,130,7.5,7.5
724,PHI,CLEE-L,-150,-150,7.5,7.5
724,WAS,GGONZALEZ-L,-110,-112,7.5,7
724,NYM,RDICKEY-R,-110,-108,7.5,7
724,ATL,THUDSON-R,-120,-112,7.5,7.5
724,MIA,MBUEHRLE-L,100,-108,7.5,7.5
724,CIN,MLEAKE-R,-160,-133,8,7.5
724,HOU,LHARRELL-R,140,113,8,7.5
724,LOS,CKERSHAW-L,110,116,7,7.5
724,STL,WAINWRIGHT-R,-130,-136,7,7.5
724,COL,ECABRERA-L,159,170,10,10
724,ARI,JSAUNDERS-L,-179,-190,10,10
724,SDG,EVOLQUEZ-R,145,160,6.5,6.5
724,SFO,BUMGARNER-L,-165,-180,6.5,6.5
724,OAK,TBLACKLEY-L,-105,100,9.5,9
724,TOR,BCECIL-L,-115,-120,9.5,9
724,TAM,HELLICKSON-R,115,118,8.5,8.5
724,BAL,WCHEN-L,-135,-138,8.5,8.5
724,DET,DFISTER-R,-130,-123,9,8.5
724,CLE,UJIMENEZ-R,110,103,9,8.5
724,BOS,CBUCHHOLZ-R,-110,-107,10.5,10.5
724,TEX,MPEREZ-L,-110,-113,10.5,10.5
724,MIN,CDEVRIES-R,155,160,8.5,9
724,CWS,JQUINTANA-L,-175,-180,8.5,9
724,KAN,WSMITH-L,155,160,9,9
724,LAA,GRICHARDS-R,-175,-180,9,9
724,NYY,FGARCIA-R,-105,100,7,7
724,SEA,FHERNANDZ-R,-115,-120,7,7
725,WAS,STRASBURG-R,-170,-174,7.5,7.5
725,NYM,JHEFNER-R,150,154,7.5,7.5
725,CUB,RDEMPSTER-R,115,113,7.5,7.5
725,PIT,KCORREIA-R,-135,-133,7.5,7.5
725,ATL,THANSON-R,-115,-117,7.5,7.5
725,MIA,RNOLASCO-R,-105,-103,7.5,7.5
725,MIL,MESTRADA-R,105,116,8.5,8.5
725,PHI,VWORLEY-R,-125,-136,8.5,8.5
725,SDG,JMARQUIS-R,170,152,7.5,7
725,SFO,TLINCECUM-R,-190,-172,7.5,7
725,CIN,HBAILEY-R,-165,-144,8,7.5
725,HOU,BNORRIS-R,145,124,8,7.5
725,LOS,AHARANG-R,140,132,7.5,9.5
725,STL,KLOHSE-R,-160,-152,7.5,9.5
725,COL,JFRANCIS-L,160,170,9.5,9
725,ARI,TCAHILL-R,-180,-190,9.5,9
725,MIN,BLACKBURN-R,180,170,9.5,9.5
725,CWS,JPEAVY-R,-210,-190,9.5,9.5
725,KAN,LHOCHEVAR-R,200,190,7.5,8
725,LAA,JWEAVER-R,-230,-220,7.5,8
725,NYY,INOVA-R,-190,-160,8,7.5
725,SEA,HIWAKUMA-R,170,140,8,7.5
725,TAM,DPRICE-L,-145,-140,8,8.5
725,BAL,MGONZALEZ-R,125,120,8,8.5
725,DET,MSCHERZER-R,-140,-136,9,9
725,CLE,DLOWE-R,120,116,9,9
725,OAK,AGRIFFIN-R,100,107,8.5,9
725,TOR,RROMERO-L,-120,-127,8.5,9
725,BOS,JBECKETT-R,110,113,10,9.5
725,TEX,DHOLLAND-L,-130,-133,10,9.5
726,LOS,CCAPUANO-L,114,108,9,8.5
726,STL,WESTBROOK-R,-134,-128,9,8.5
726,PIT,ABURNETT-R,-150,-165,8.5,8.5
726,HOU,DKEUCHEL-L,130,145,8.5,8.5
726,WAS,EJACKSON-R,101,130,8,8
726,MIL,YGALLARDO-R,-121,-150,8,8
726,NYM,MHARVEY-R,139,162,9,9
726,ARI,WMILEY-L,-159,-182,9,9
726,TAM,JSHIELDS-R,-109,-113,9,9
726,BAL,CTILLMAN-R,-111,-107,9,9
726,OAK,TMILONE-L,-102,-108,9,8.5
726,TOR,ALAFFEY-L,-118,-112,9,8.5
726,DET,VERLANDER-R,-172,-166,7.5,8
726,CLE,McALLISTER-R,152,146,7.5,8
726,KAN,LMENDOZA-R,-103,-108,7,7
726,SEA,JVARGAS-L,-117,-112,7,7
727,STL,LLYNN-R,-153,-168,8,7.5
727,CUB,TWOOD-L,133,148,8,7.5
727,SDG,KWELLS-R,114,130,8.5,8.5
727,MIA,CZAMBRANO-R,-134,-150,8.5,8.5
727,PHI,CHAMELS-L,-113,-118,7.5,7.5
727,ATL,BSHEETS-R,-107,-102,7.5,7.5
727,PIT,JKARSTENS-R,-139,-160,8.5,8
727,HOU,JLYLES-R,119,140,8.5,8
727,WAS,RDETWILER-L,-104,110,8,8
727,MIL,MFIERS-R,-116,-130,8,8
727,CIN,BARROYO-R,-118,-117,10.5,10
727,COL,DPOMERANZ-L,-102,-103,10.5,10
727,NYM,JNIESE-L,114,115,9,9
727,ARI,COLLMENTER-R,-134,-135,9,9
727,LOS,SFIFE-R,160,164,6.5,6.5
727,SFO,MCAIN-R,-180,-184,6.5,6.5
727,DET,RPORCELLO-R,-112,-105,9,9
727,TOR,VILLANUEVA-R,-108,-115,9,9
727,OAK,JPARKER-R,-106,-112,8.5,8.5
727,BAL,ZBRITTON-L,-114,-108,8.5,8.5
727,BOS,ACOOK-R,139,150,10.5,10
727,NYY,PHUGHES-R,-159,-170,10.5,10
727,CWS,CSALE-L,106,118,9,8.5
727,TEX,YDARVISH-R,-126,-138,9,8.5
727,CLE,JTOMLIN-R,100,117,9,9
727,MIN,SDIAMOND-L,-120,-137,9,9
727,TAM,ACOBB-R,144,155,8.5,8
727,LAA,DHAREN-R,-164,-175,8.5,8
727,KAN,JGUTHRIE-R,107,-102,7.5,7
727,SEA,BBEAVAN-R,-127,-118,7.5,7
728,STL,JKELLY-R,-125,-107,7.5,7.5
728,CUB,SAMARDZIJA-R,105,-113,7.5,7.5
728,PHI,JBLANTON-R,110,107,8.5,8
728,ATL,MMINOR-L,-130,-127,8.5,8
728,PIT,WRODRIGUZ-L,-170,-173,8.5,8.5
728,HOU,GALARRAGA-R,150,153,8.5,8.5
728,SDG,ROHLENDRF-R,120,119,9,8.5
728,MIA,NEOVALDI-R,-140,-139,9,8.5
728,WAS,ZIMMERMANN-R,-145,-135,8,8
728,MIL,RWOLF-L,125,115,8,8
728,NYM,CYOUNG-R,150,160,9,9
728,ARI,IKENNEDY-R,-170,-180,9,9
728,CIN,JCUETO-R,-170,-150,10,9.5
728,COL,CFRIEDRCH-L,150,130,10,9.5
728,LOS,BILLINGSLY-R,105,-111,7.5,7.5
728,SFO,BZITO-L,-125,-109,7.5,7.5
728,DET,ASANCHEZ-R,-125,-138,9.5,9.5
728,TOR,HALVAREZ-R,105,118,9.5,9.5
728,BOS,JLESTER-L,155,154,9,9
728,NYY,CSABATHIA-L,-175,-174,9,9
728,KAN,BCHEN-L,-110,-108,7.5,7
728,SEA,KMILLWOOD-R,-110,-112,7.5,7
728,OAK,BCOLON-R,-110,-105,9,9
728,BAL,THUNTER-R,-110,-105,9,9
728,CLE,JMASTERSN-R,-130,-125,9,9
728,MIN,SDEDUNO-R,110,105,9,9
728,CWS,PHUMBER-R,170,170,10,9.5
728,TEX,MHARRISON-L,-190,-190,10,9.5
728,TAM,MMOORE-L,145,140,7.5,7.5
728,LAA,CWILSON-L,-165,-160,7.5,7.5
729,PHI,RHALLADAY-R,-113,-112,7.5,7.5
729,ATL,THUDSON-R,-107,-108,7.5,7.5
729,SDG,CRICHARD-L,144,145,7.5,7.5
729,MIA,JJOHNSON-R,-164,-165,7.5,7.5
729,PIT,JMCDONALD-R,-152,-138,8,7.5
729,HOU,LHARRELL-R,132,118,8,7.5
729,WAS,GGONZALEZ-L,-138,-150,8.5,8.5
729,MIL,MROGERS-R,118,130,8.5,8.5
729,STL,WAINWRIGHT-R,-147,-144,7.5,8
729,CUB,PMAHOLM-L,127,124,7.5,8
729,CIN,MLATOS-R,-164,-160,10.5,10.5
729,COL,JSANCHEZ-L,144,140,10.5,10.5
729,LOS,CKERSHAW-L,-106,-113,6,6.5
729,SFO,VOGELSONG-R,-114,-107,6,6.5
729,NYM,RDICKEY-R,-114,-110,8.5,8.5
729,ARI,JSAUNDERS-L,-106,-110,8.5,8.5
729,DET,DFISTER-R,-138,-144,9.5,9
729,TOR,BCECIL-L,118,124,9.5,9
729,OAK,TBLACKLEY-L,100,106,8.5,8.5
729,BAL,WCHEN-L,-120,-126,8.5,8.5
729,CLE,UJIMENEZ-R,113,-107,8,9
729,MIN,BDUENSING-L,-133,-113,8,9
729,TAM,HELLICKSON-R,152,150,8,8
729,LAA,ZGREINKE-R,-172,-170,8,8
729,KAN,WSMITH-L,147,170,6.5,6.5
729,SEA,FHERNANDZ-R,-167,-190,6.5,6.5
729,CWS,GFLOYD-R,117,132,10.5,10
729,TEX,SFELDMAN-R,-137,-152,10.5,10
729,BOS,FDOUBRONT-L,148,142,10,9.5
729,NYY,HKURODA-R,-168,-162,10,9.5
730,MIA,MBUEHRLE-L,122,138,8,7.5
730,ATL,THANSON-R,-142,-158,8,7.5
730,SDG,EVOLQUEZ-R,132,124,8.5,8
730,CIN,MLEAKE-R,-152,-144,8.5,8
730,PIT,EBEDARD-L,-130,-129,9,8.5
730,CUB,JGERMANO-R,110,109,9,8.5
730,HOU,BNORRIS-R,155,150,8.5,8.5
730,MIL,MESTRADA-R,-175,-170,8.5,8.5
730,ARI,TCAHILL-R,110,100,7.5,7.5
730,LOS,AHARANG-R,-130,-120,7.5,7.5
730,NYM,JHEFNER-R,178,170,7,6.5
730,SFO,BUMGARNER-L,-198,-200,7,6.5
730,BAL,MGONZALEZ-R,157,146,10,9.5
730,NYY,FGARCIA-R,-177,-166,10,9.5
730,DET,MSCHERZER-R,100,-104,9.5,9.5
730,BOS,CBUCHHOLZ-R,-120,-116,9.5,9.5
730,LAA,ESANTANA-R,120,134,10.5,10.5
730,TEX,ROSWALT-R,-140,-154,10.5,10.5
730,CWS,JQUINTANA-L,-135,-126,9,9
730,MIN,CDEVRIES-R,115,106,9,9
730,TAM,DPRICE-L,-110,-130,6.5,6.5
730,OAK,AGRIFFIN-R,-110,110,6.5,6.5
730,TOR,RROMERO-L,-114,-105,7.5,7.5
730,SEA,HIWAKUMA-R,-106,-105,7.5,7.5
731,PHI,CLEE-L,125,120,6.5,6.5
731,WAS,STRASBURG-R,-145,-140,6.5,6.5
731,MIA,RNOLASCO-R,130,154,8.5,8.5
731,ATL,KMEDLEN-R,-150,-174,8.5,8.5
731,SDG,JMARQUIS-R,160,150,8.5,8.5
731,CIN,HBAILEY-R,-180,-170,8.5,8.5
731,PIT,ABURNETT-R,-113,-130,8.5,8.5
731,CUB,CCOLEMAN-R,-107,110,8.5,8.5
731,HOU,DKEUCHEL-L,210,220,8.5,8.5
731,MIL,YGALLARDO-R,-250,-260,8.5,8.5
731,STL,KLOHSE-R,-140,-129,10.5,10.5
731,COL,JFRANCIS-L,120,109,10.5,10.5
731,ARI,WMILEY-L,102,100,7,7
731,LOS,CCAPUANO-L,-122,-120,7,7
731,NYM,MHARVEY-R,125,142,6.5,6.5
731,SFO,TLINCECUM-R,-145,-162,6.5,6.5
731,BAL,CTILLMAN-R,157,150,9.5,9.5
731,NYY,INOVA-R,-177,-170,9.5,9.5
731,DET,VERLANDER-R,-127,-135,8,8
731,BOS,JBECKETT-R,107,115,8,8
731,LAA,JWEAVER-R,-106,-107,9.5,9.5
731,TEX,DHOLLAND-L,-114,-113,9.5,9.5
731,CLE,DLOWE-R,-113,100,9.5,9.5
731,KAN,LHOCHEVAR-R,-107,-120,9.5,9.5
731,CWS,FLIRIANO-L,-133,-150,9,9
731,MIN,BLACKBURN-R,113,130,9,9
731,TAM,JSHIELDS-R,-107,100,7,6.5
731,OAK,TMILONE-L,-113,-120,7,6.5
731,TOR,ALAFFEY-L,-112,101,7,7
731,SEA,JVARGAS-L,-108,-121,7,7
801,HOU,JLYLES-R,200,210,8.5,8
801,MIL,MFIERS-R,-240,-250,8.5,8
801,PIT,JKARSTENS-R,-117,-125,8.5,8
801,CUB,TWOOD-L,-103,105,8.5,8
801,ARI,PCORBIN-L,-110,-106,7.5,8.5
801,LOS,SFIFE-R,-110,-114,7.5,8.5
801,PHI,VWORLEY-R,118,104,8.5,8
801,WAS,EJACKSON-R,-138,-124,8.5,8
801,MIA,WLEBLANC-L,157,160,8,7.5
801,ATL,BSHEETS-R,-177,-180,8,7.5
801,SDG,KWELLS-R,152,143,8.5,9
801,CIN,BARROYO-R,-172,-163,8.5,9
801,STL,WESTBROOK-R,-130,-140,10.5,10.5
801,COL,DPOMERANZ-L,110,120,10.5,10.5
801,NYM,JNIESE-L,149,154,6.5,6.5
801,SFO,MCAIN-R,-169,-174,6.5,6.5
801,BAL,ZBRITTON-L,166,164,10,9.5
801,NYY,PHUGHES-R,-186,-184,10,9.5
801,CWS,JPEAVY-R,-123,-119,8.5,8
801,MIN,SDIAMOND-L,103,-101,8.5,8
801,TAM,ACOBB-R,-103,-101,7.5,7.5
801,OAK,JPARKER-R,-117,-119,7.5,7.5
801,DET,RPORCELLO-R,-106,-105,10.5,10.5
801,BOS,ACOOK-R,-114,-105,10.5,10.5
801,LAA,GRICHARDS-R,145,146,10,10.5
801,TEX,YDARVISH-R,-165,-166,10,10.5
801,CLE,McALLISTER-R,-113,-115,9,9.5
801,KAN,LMENDOZA-R,-107,-105,9,9.5
801,TOR,VILLANUEVA-R,-113,-116,7,7
801,SEA,BBEAVAN-R,-107,-104,7,7
802,SDG,ROHLENDRF-R,170,180,8,8.5
802,CIN,JCUETO-R,-200,-210,8,8.5
802,NYM,CYOUNG-R,107,116,8,7.5
802,SFO,BZITO-L,-127,-136,8,7.5
802,PHI,CHAMELS-L,-113,-113,7.5,7.5
802,WAS,RDETWILER-L,-107,-107,7.5,7.5
802,MIA,NEOVALDI-R,144,164,8.5,7.5
802,ATL,MMINOR-L,-164,-184,8.5,7.5
802,STL,LLYNN-R,-150,-158,11,11
802,COL,AWHITE-R,130,138,11,11
802,MIN,SDEDUNO-R,170,170,10,10
802,BOS,JLESTER-L,-200,-200,10,10
802,LAA,CWILSON-L,-108,100,9.5,10
802,TEX,RDEMPSTER-R,-112,-120,9.5,10
802,CLE,CKLUBER-R,-106,118,10,9.5
802,KAN,BCHEN-L,-114,-138,10,9.5
802,TOR,HALVAREZ-R,110,117,7.5,7
802,OAK,BCOLON-R,-130,-137,7.5,7
803,MIA,JJOHNSON-R,121,121,7,7
803,WAS,GGONZALEZ-L,-141,-141,7,7
803,ARI,IKENNEDY-R,-105,-138,8.5,8.5
803,PHI,KKENDRICK-R,-105,118,8.5,8.5
803,PIT,WRODRIGUZ-L,132,113,8,8
803,CIN,MLATOS-R,-152,-133,8,8
803,HOU,GALARRAGA-R,224,250,8,8.5
803,ATL,THUDSON-R,-264,-300,8,8.5
803,MIL,RWOLF-L,134,131,9,9.5
803,STL,JKELLY-R,-154,-151,9,9.5
803,SFO,VOGELSONG-R,-150,-150,10.5,10.5
803,COL,JSANCHEZ-L,130,130,10.5,10.5
803,NYM,RDICKEY-R,-125,-134,7,6.5
803,SDG,CRICHARD-L,105,114,7,6.5
803,CUB,SAMARDZIJA-R,125,138,9,7
803,LOS,BILLINGSLY-R,-145,-158,9,7
803,CLE,JMASTERSN-R,120,142,9,9
803,DET,ASANCHEZ-R,-140,-162,9,9
803,SEA,KMILLWOOD-R,205,220,9,9
803,NYY,CSABATHIA-L,-235,-260,9,9
803,BAL,THUNTER-R,143,150,8,8
803,TAM,MMOORE-L,-163,-170,8,8
803,MIN,BDUENSING-L,145,157,10.5,10
803,BOS,FDOUBRONT-L,-165,-177,10.5,10
803,LAA,ZGREINKE-R,-130,-146,8.5,9
803,CWS,PHUMBER-R,110,126,8.5,9
803,TEX,MHARRISON-L,-170,-175,9.5,9.5
803,KAN,JGUTHRIE-R,150,155,9.5,9.5
803,TOR,BCECIL-L,102,153,7.5,7
803,OAK,DSTRAILY-R,-122,-173,7.5,7
803,MIA,BHAND-L,155,145,8.5,8.5
803,WAS,JLANNAN-L,-175,-165,8.5,8.5
804,MIA,MBUEHRLE-L,147,160,7.5,7
804,WAS,ZIMMERMANN-R,-167,-180,7.5,7
804,ARI,JSAUNDERS-L,135,112,8,8
804,PHI,RHALLADAY-R,-155,-132,8,8
804,PIT,JMCDONALD-R,115,100,9,9
804,CIN,MLEAKE-R,-135,-120,9,9
804,HOU,LHARRELL-R,165,180,8,7.5
804,ATL,PMAHOLM-L,-185,-210,8,7.5
804,MIL,MROGERS-R,170,170,9,9
804,STL,WAINWRIGHT-R,-200,-200,9,9
804,SFO,BUMGARNER-L,-145,-155,10,10
804,COL,JFRANCIS-L,125,135,10,10
804,NYM,JHEFNER-R,113,121,6.5,7.5
804,SDG,EVOLQUEZ-R,-133,-141,6.5,7.5
804,CUB,CVOLSTAD-R,205,270,7,6.5
804,LOS,CKERSHAW-L,-245,-320,7,6.5
804,SEA,FHERNANDZ-R,125,130,8,8
804,NYY,HKURODA-R,-145,-150,8,8
804,TOR,RROMERO-L,125,154,7.5,7.5
804,OAK,AGRIFFIN-R,-145,-174,7.5,7.5
804,TEX,SFELDMAN-R,-153,-160,10,10
804,KAN,WSMITH-L,133,140,10,10
804,CLE,UJIMENEZ-R,170,170,9,9
804,DET,DFISTER-R,-190,-200,9,9
804,BAL,WCHEN-L,111,120,7.5,7
804,TAM,HELLICKSON-R,-131,-140,7.5,7
804,MIN,CDEVRIES-R,165,170,10,10
804,BOS,CBUCHHOLZ-R,-185,-200,10,10
804,LAA,ESANTANA-R,105,-110,10,10.5
804,CWS,GFLOYD-R,-125,-110,10,10.5
805,ARI,TCAHILL-R,120,124,7.5,7.5
805,PHI,CLEE-L,-140,-144,7.5,7.5
805,PIT,ABURNETT-R,-105,-110,8,8
805,CIN,HBAILEY-R,-115,-110,8,8
805,MIA,RNOLASCO-R,180,200,7.5,7.5
805,WAS,STRASBURG-R,-210,-230,7.5,7.5
805,HOU,BNORRIS-R,200,200,7.5,7.5
805,ATL,KMEDLEN-R,-230,-230,7.5,7.5
805,MIL,MESTRADA-R,145,160,8.5,8.5
805,STL,KLOHSE-R,-165,-180,8.5,8.5
805,SFO,TLINCECUM-R,-155,-152,11,11
805,COL,TCHATWOOD-R,135,132,11,11
805,NYM,MHARVEY-R,-120,-130,7,7.5
805,SDG,JMARQUIS-R,100,110,7,7.5
805,CUB,JGERMANO-R,140,162,8,8
805,LOS,JBLANTON-R,-160,-182,8,8
805,SEA,HIWAKUMA-R,160,164,10,10
805,NYY,FGARCIA-R,-180,-184,10,10
805,CLE,CSEDDON-L,180,180,9.5,9.5
805,DET,MSCHERZER-R,-210,-210,9.5,9.5
805,MIN,BLACKBURN-R,170,180,10.5,10.5
805,BOS,FMORALES-L,-200,-210,10.5,10.5
805,BAL,MGONZALEZ-R,180,200,7,7
805,TAM,DPRICE-L,-210,-240,7,7
805,TEX,DHOLLAND-L,-150,-140,9.5,9
805,KAN,LHOCHEVAR-R,130,120,9.5,9
805,LAA,DHAREN-R,105,-112,9.5,9.5
805,CWS,FLIRIANO-L,-125,-108,9.5,9.5
805,TOR,ALAFFEY-L,155,150,7.5,7
805,OAK,TMILONE-L,-175,-170,7.5,7
806,ATL,BSHEETS-R,-114,-117,8.5,8
806,PHI,VWORLEY-R,-106,-103,8.5,8
806,ARI,WMILEY-L,-106,-109,8,7.5
806,PIT,EBEDARD-L,-114,-111,8,7.5
806,WAS,EJACKSON-R,-165,-190,8.5,8.5
806,HOU,DKEUCHEL-L,145,170,8.5,8.5
806,CIN,BARROYO-R,110,111,8.5,8
806,MIL,YGALLARDO-R,-130,-131,8.5,8
806,SFO,MCAIN-R,-106,-104,8,8
806,STL,WESTBROOK-R,-114,-116,8,8
806,CUB,TWOOD-L,105,118,7.5,7.5
806,SDG,ESTULTS-L,-125,-138,7.5,7.5
806,COL,DPOMERANZ-L,145,170,7.5,7.5
806,LOS,CCAPUANO-L,-165,-190,7.5,7.5
806,SEA,JVARGAS-L,-101,110,8.5,8.5
806,BAL,CTILLMAN-R,-119,-130,8.5,8.5
806,NYY,INOVA-R,148,154,8,8
806,DET,VERLANDER-R,-168,-174,8,8
806,MIN,SDIAMOND-L,-101,102,8.5,8.5
806,CLE,McALLISTER-R,-119,-122,8.5,8.5
806,TEX,YDARVISH-R,-130,-144,10.5,10
806,BOS,ACOOK-R,110,124,10.5,10
806,KAN,LMENDOZA-R,174,200,8.5,8
806,CWS,CSALE-L,-204,-230,8.5,8
806,LAA,JWEAVER-R,-145,-165,6.5,6.5
806,OAK,JPARKER-R,125,145,6.5,6.5
807,ATL,MMINOR-L,113,116,7.5,7
807,PHI,CHAMELS-L,-133,-136,7.5,7
807,ARI,PCORBIN-L,-107,101,8,7.5
807,PIT,JKARSTENS-R,-113,-121,8,7.5
807,MIA,WLEBLANC-L,125,130,8,7.5
807,NYM,JNIESE-L,-145,-150,8,7.5
807,WAS,RDETWILER-L,-175,-180,8.5,8.5
807,HOU,JLYLES-R,155,160,8.5,8.5
807,CIN,JCUETO-R,-113,-115,7.5,7.5
807,MIL,MFIERS-R,-107,-105,7.5,7.5
807,SFO,BZITO-L,157,180,8.5,9
807,STL,LLYNN-R,-177,-210,8.5,9
807,CUB,BRALEY-L,113,114,7.5,7.5
807,SDG,ROHLENDRF-R,-133,-134,7.5,7.5
807,COL,AWHITE-R,148,160,7.5,7.5
807,LOS,AHARANG-R,-168,-180,7.5,7.5
807,SEA,BBEAVAN-R,-102,117,9.5,9
807,BAL,ZBRITTON-L,-118,-137,9.5,9
807,MIN,SDEDUNO-R,-113,-114,9.5,9.5
807,CLE,CKLUBER-R,-107,-106,9.5,9.5
807,NYY,PHUGHES-R,-113,-110,9.5,9.5
807,DET,RPORCELLO-R,-107,-110,9.5,9.5
807,TOR,JHAPP-L,152,160,7.5,7
807,TAM,JSHIELDS-R,-172,-180,7.5,7
807,TEX,RDEMPSTER-R,-105,-108,9.5,9.5
807,BOS,JLESTER-L,-115,-112,9.5,9.5
807,KAN,BCHEN-L,168,170,9,8.5
807,CWS,JPEAVY-R,-188,-200,9,8.5
807,LAA,CWILSON-L,-133,-142,7,7
807,OAK,BCOLON-R,113,122,7,7
808,CIN,MLATOS-R,-145,-150,8.5,8.5
808,MIL,RWOLF-L,125,130,8.5,8.5
808,CUB,SAMARDZIJA-R,115,114,7,7
808,SDG,CRICHARD-L,-135,-134,7,7
808,ARI,IKENNEDY-R,-120,-138,8,8
808,PIT,KCORREIA-R,100,118,8,8
808,ATL,THUDSON-R,-145,-144,8,8.5
808,PHI,KKENDRICK-R,125,124,8,8.5
808,MIA,NEOVALDI-R,135,120,8,8
808,NYM,CYOUNG-R,-155,-140,8,8
808,WAS,GGONZALEZ-L,-230,-220,8.5,8.5
808,HOU,GALARRAGA-R,200,190,8.5,8.5
808,SFO,VOGELSONG-R,105,-107,8.5,8.5
808,STL,JKELLY-R,-125,-113,8.5,8.5
808,COL,JFRANCIS-L,180,180,7.5,7.5
808,LOS,BILLINGSLY-R,-210,-210,7.5,7.5
808,MIN,BDUENSING-L,120,106,9,9
808,CLE,JMASTERSN-R,-140,-126,9,9
808,TEX,MHARRISON-L,-120,-114,10,9.5
808,BOS,JBECKETT-R,100,-106,10,9.5
808,LAA,ZGREINKE-R,-135,-150,7.5,7
808,OAK,DSTRAILY-R,115,130,7.5,7
808,SEA,KMILLWOOD-R,100,110,9.5,9.5
808,BAL,SJOHNSON-R,-120,-130,9.5,9.5
808,NYY,CSABATHIA-L,-140,-136,8.5,8.5
808,DET,ASANCHEZ-R,120,116,8.5,8.5
808,TOR,VILLANUEVA-R,120,124,8,7.5
808,TAM,ACOBB-R,-140,-144,8,7.5
808,KAN,JGUTHRIE-R,170,145,9.5,9
808,CWS,JQUINTANA-L,-200,-165,9.5,9
809,MIA,JJOHNSON-R,102,134,6.5,6.5
809,NYM,RDICKEY-R,-122,-154,6.5,6.5
809,SFO,BUMGARNER-L,115,105,7.5,7.5
809,STL,WAINWRIGHT-R,-135,-125,7.5,7.5
809,ARI,JSAUNDERS-L,102,104,8,8
809,PIT,WRODRIGUZ-L,-122,-124,8,8
809,CIN,MLEAKE-R,-147,-153,7.5,7.5
809,CUB,CVOLSTAD-R,127,133,7.5,7.5
809,WAS,ZIMMERMANN-R,-180,-172,7.5,7.5
809,HOU,LHARRELL-R,160,152,7.5,7.5
809,NYY,HKURODA-R,-110,-110,9,8.5
809,DET,DFISTER-R,-110,-110,9,8.5
809,TOR,HALVAREZ-R,157,170,7.5,7
809,TAM,MMOORE-L,-177,-190,7.5,7
809,BOS,FDOUBRONT-L,-130,-142,9.5,9
809,CLE,UJIMENEZ-R,110,122,9.5,9
809,KAN,WSMITH-L,139,170,8.5,8.5
809,BAL,WCHEN-L,-159,-190,8.5,8.5
810,CIN,HBAILEY-R,-140,-138,6.5,6.5
810,CUB,JGERMANO-R,120,118,6.5,6.5
810,STL,KLOHSE-R,105,100,7.5,7.5
810,PHI,RHALLADAY-R,-125,-120,7.5,7.5
810,SDG,EVOLQUEZ-R,120,112,7.5,8
810,PIT,JMCDONALD-R,-140,-132,7.5,8
810,LOS,CKERSHAW-L,-160,-161,7,7
810,MIA,MBUEHRLE-L,140,141,7,7
810,ATL,PMAHOLM-L,-130,-110,8,7.5
810,NYM,MHARVEY-R,110,-110,8,7.5
810,MIL,MROGERS-R,-120,-115,8.5,8
810,HOU,BNORRIS-R,100,-105,8.5,8
810,WAS,STRASBURG-R,-120,-122,8,8
810,ARI,TCAHILL-R,100,102,8,8
810,COL,TCHATWOOD-R,180,190,7,7
810,SFO,TLINCECUM-R,-210,-220,7,7
810,KAN,LHOCHEVAR-R,115,-102,9,9.5
810,BAL,MGONZALEZ-R,-135,-118,9,9.5
810,BOS,CBUCHHOLZ-R,-160,-150,9,8.5
810,CLE,CSEDDON-L,140,130,9,8.5
810,NYY,FGARCIA-R,-130,-136,9.5,9.5
810,TOR,RROMERO-L,110,116,9.5,9.5
810,DET,MSCHERZER-R,120,114,10.5,10
810,TEX,SFELDMAN-R,-140,-134,10.5,10
810,OAK,BMCCARTHY-R,105,-112,8.5,8.5
810,CWS,GFLOYD-R,-125,-108,8.5,8.5
810,TAM,HELLICKSON-R,-110,-115,8.5,9
810,MIN,CDEVRIES-R,-110,-105,8.5,9
810,SEA,FHERNANDZ-R,-110,100,7,7.5
810,LAA,ESANTANA-R,-110,-120,7,7.5
811,CIN,BARROYO-R,-134,-133,7.5,7.5
811,CUB,TWOOD-L,114,113,7.5,7.5
811,COL,DPOMERANZ-L,195,210,7,7
811,SFO,MCAIN-R,-225,-250,7,7
811,SDG,JMARQUIS-R,152,160,8,7.5
811,PIT,ABURNETT-R,-172,-180,8,7.5
811,STL,WESTBROOK-R,114,118,8,8
811,PHI,CLEE-L,-134,-138,8,8
811,MIL,MESTRADA-R,-168,-173,8.5,8.5
811,HOU,DKEUCHEL-L,148,153,8.5,8.5
811,ATL,KMEDLEN-R,-113,-108,7.5,7.5
811,NYM,JSANTANA-L,-107,-112,7.5,7.5
811,LOS,JBLANTON-R,-125,-127,8,8
811,MIA,RNOLASCO-R,105,107,8,8
811,WAS,EJACKSON-R,103,104,9,8.5
811,ARI,WMILEY-L,-123,-124,9,8.5
811,NYY,INOVA-R,-145,-152,9.5,10
811,TOR,ALAFFEY-L,125,132,9.5,10
811,BOS,FMORALES-L,-145,-133,9,8
811,CLE,McALLISTER-R,125,113,9,8
811,KAN,LMENDOZA-R,110,118,9,9
811,BAL,CTILLMAN-R,-130,-138,9,9
